Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2021-11-15,146.64556884765625,148.483531417499,146.08830852560698,147.00728981052836,59222800
2021-11-16,147.6232147216797,148.1022623119589,146.0003334167105,146.5869216938867,59256200
2021-11-17,150.05747985839844,151.53370607630626,147.61338782490964,147.62315882272418,88807000
2021-11-18,154.33956909179688,155.12168178008048,149.627365877677,150.2726099643279,137827700
2021-11-19,156.95965576171875,157.41914644005507,153.02955003283444,154.12449892543512,117305600
2021-11-22,157.41917419433594,161.99450994585177,157.3996172699315,158.06440352405775,117467900
2021-11-23,157.80039978027344,158.18167763297342,155.5029467463392,157.51687668201387,96041900
2021-11-24,158.31857299804688,158.5140974575523,156.07000441983408,157.1551823252834,69463600
2021-11-26,153.3032684326172,156.8618668141861,152.8633347292546,156.00155632601601,76959800
2021-11-29,156.65655517578125,157.58530732404222,155.23896961955737,155.8060008585356,88748200
2021-11-30,161.60342407226562,161.8185054389282,156.34373142534065,156.41217318635103,174048100
2021-12-01,161.08523559570312,166.4915664393558,160.85059737024878,163.7346232310991,152052500
2021-12-02,160.0978546142578,160.52801734787488,154.27114554315142,155.1901268526862,136739200
2021-12-03,158.22079467773438,161.271032766341,156.14820866843903,160.3520514474846,118023100
2021-12-06,161.62298583984375,164.12573463510114,160.60623481829575,160.61600581977925,107497000
2021-12-07,167.35194396972656,167.74300783586125,164.57545764919558,165.29891461337388,120405400
2021-12-08,171.16470336914062,172.02502878126478,166.88264814477856,168.2806769394803,116998900
2021-12-09,170.65631103515625,172.7973384356804,170.03062395661757,170.9984899495763,108923700
2021-12-10,175.43695068359375,175.61293309472177,170.78340409261324,171.29177949219212,115402700
2021-12-13,171.8099365234375,178.0570365302883,171.6046261840087,177.06961358561998,153237000
2021-12-14,170.4314727783203,173.76521877848376,168.35888695654498,171.33089709564845,139380400
2021-12-15,175.29031372070312,175.48583813344078,168.45662585148168,171.1940123824784,131063300
2021-12-16,168.4077606201172,177.08918279763162,166.93153397693786,175.27077720416733,150185800
2021-12-17,167.3127899169922,169.59068583995455,165.89521929851176,166.12984262332955,195432700
2021-12-20,165.9539337158203,166.76537447490637,163.71515083501583,164.5168056737423,107499100
2021-12-21,169.12144470214844,169.3267401361631,165.3379790393109,167.72341591348743,91185900
2021-12-22,171.71217346191406,171.9272548095711,168.300214735498,169.17031112645324,92135300
2021-12-23,172.3378448486328,172.89510508509778,171.35043687369296,171.91746810959268,68356600
2021-12-27,176.2973175048828,176.38530127238838,173.11022561335014,173.12976761664484,74919600
2021-12-28,175.28053283691406,177.27492068975482,174.5375340801528,176.1310871789595,79144300
2021-12-29,175.3685302734375,176.59057652650236,174.1562550200767,175.31964543980357,62348900
2021-12-30,174.2149200439453,176.53193000592643,174.10737937130014,175.45652327947462,59773000
2021-12-31,173.59901428222656,175.22188041192248,173.29593427269404,174.1073747963206,64062300
2022-01-03,177.93972778320312,178.79028222604728,173.73590007898758,173.85321176039008,104487900
2022-01-04,175.68141174316406,178.84896181974315,175.11438034514651,178.5458966574974,99310400
2022-01-05,171.00827026367188,176.14086475419518,170.73453308424857,175.59339039534856,94537600
2022-01-06,168.15359497070312,171.37980064842037,167.80164498917833,168.83793801323478,96904000
2022-01-07,168.3197784423828,170.24572473108867,167.2052727402814,169.02367835082143,86709100
2022-01-10,168.33934020996094,168.64240533418686,164.40923476090865,165.29888813158135,106765600
2022-01-11,171.16470336914062,171.26245812752686,166.99997473942338,168.46643037323963,76138300
2022-01-12,171.60464477539062,173.21774007794218,170.91053076473975,172.18144710369126,74805200
2022-01-13,168.33934020996094,172.6702655459411,167.94827640647682,171.84905393496265,84505800
2022-01-14,169.1996307373047,169.89374460419103,167.2638988741002,167.50830810674722,80440800
2022-01-18,166.00279235839844,168.68150862321704,165.62151446360372,167.6745435442064,90956700
2022-01-19,162.51258850097656,167.2541337478389,162.22908034487583,166.1982840356235,94815000
2022-01-20,160.83108520507812,165.88546757565922,160.50846314939517,163.24585020445963,91420500
2022-01-21,158.77804565429688,162.61038131219433,158.67050497614542,160.74309086318223,122848900
2022-01-24,158.00570678710938,158.67050778679211,151.24045969712583,156.44149634340394,162294600
2022-01-25,156.2068634033203,159.1202179477596,153.50859022634555,155.42475069595457,115798400
2022-01-26,156.11888122558594,160.71377291639465,154.29070450112417,159.84367643647036,108275300
2022-01-27,155.6593780517578,160.1760566161972,154.74039680395836,158.8171416631375,121954600
2022-01-28,166.52090454101562,166.5404614570555,159.15929945417386,162.00422657695262,179935700
2022-01-31,170.87139892578125,171.0864802658057,165.71924760028926,166.3547206203823,115541600
2022-02-01,170.70521545410156,170.93006781127377,168.45664712970438,170.1186272242385,86213900
2022-02-02,171.90769958496094,171.94681342176997,169.45383589849953,170.84207875406224,84914300
2022-02-03,169.033447265625,172.29876649074853,168.27089152715305,170.57811566132818,89418100
2022-02-04,168.74960327148438,170.42349941150601,167.07570713146276,168.05458991972742,82465400
2022-02-07,168.03500366210938,170.2766384169295,167.33999039041194,169.20965988540354,77251200
2022-02-08,171.13804626464844,171.64706939744136,167.80983647215697,168.1035042386361,74829200
2022-02-09,172.5574188232422,172.9196005956565,171.20655609241282,172.33228001362485,71285000
2022-02-10,168.4852752685547,171.7743215374217,167.92731993059743,170.4626223841964,90865900
2022-02-11,165.07875061035156,169.4249914689082,164.4914151129285,168.69082956541044,98670700
2022-02-14,165.31370544433594,165.99892030677,163.04269054419584,163.83558309476697,86185500
2022-02-15,169.14112854003906,169.29775335068365,166.65477315145358,167.35956986279012,62527400
2022-02-16,168.9062042236328,169.67951494494773,166.45899759893967,168.2209893560315,61177400
2022-02-17,165.31370544433594,168.27971865617212,164.91235997613748,167.4182971510757,69589300
2022-02-18,163.76708984375,166.93866044821442,162.68052937533312,166.23387859788448,82772700
2022-02-22,160.8500213623047,163.16996871038384,158.7258326412145,161.49607262837773,91162800
2022-02-23,156.6897430419922,162.64133603328534,156.37649344425944,162.04421705709984,90009200
2022-02-24,159.3033447265625,159.41102239990326,148.79014121364656,149.357894860665,141147500
2022-02-25,161.36878967285156,161.6330771993794,157.472826482258,160.38010876655954,91974200
2022-02-28,161.63308715820312,161.92675492011216,158.99989062280463,159.61659142915732,95056600
2022-03-01,159.753662109375,163.08187242749526,158.54964050687724,161.2219862371019,83474400
2022-03-02,163.04270935058594,163.82581854222389,159.5089420061074,160.9185355637426,79724800
2022-03-03,162.71963500976562,165.34304789639853,162.05400207433684,164.91233720332733,76678400
2022-03-04,159.72425842285156,162.05400359179123,158.67686189722227,161.01639051416453,83737200
2022-03-07,155.9359893798828,161.53519862355543,155.6814703637219,159.91025004561254,96418800
2022-03-08,154.11529541015625,159.44041971330986,152.50992837199067,155.4661583222758,131148300
2022-03-09,159.50892639160156,159.95921898709753,156.04368834876885,158.06996768709067,91454900
2022-03-10,155.1724853515625,157.0029911685478,152.6861150001443,156.81700107101284,105342000
2022-03-11,151.4625244140625,155.9164439341305,151.23738556277695,155.57382899544626,96970100
2022-03-14,147.43927001953125,150.86535859871933,146.93026189923282,148.25174424641173,108732100
2022-03-15,151.81491088867188,152.28478532825997,147.20438184151632,147.713390079557,92964300
2022-03-16,156.21987915039062,156.6212246232631,151.19822129277074,153.73352378158447,102300200
2022-03-17,157.22813415527344,157.60011436017203,154.30128444798586,155.26058530967927,75615400
2022-03-18,160.5171661376953,161.0066074424884,156.3862803303168,157.1204422875064,123511700
2022-03-21,161.88763427734375,162.8371517415441,159.5676719986422,160.0571133745572,95811400
2022-03-22,165.25497436523438,165.84229498697943,161.42753966012307,162.01486028186812,81532000
2022-03-23,166.6156463623047,168.99432437394225,164.1096938716203,164.44252537221885,98062700
2022-03-24,170.39413452148438,170.4626485498089,166.6156463524789,167.44768776251115,90131400
2022-03-25,171.03038024902344,171.57855215101324,169.1019802060181,170.20812239603873,80546200
2022-03-28,171.8917999267578,172.0190445148475,168.36781639958284,168.53422465828777,90371900
2022-03-29,175.1808319091797,175.22976408859992,172.61614940998814,172.95876428530602,100589400
2022-03-30,174.0159912109375,175.81713189197046,172.9685794955082,174.77951856347462,92633200
2022-03-31,170.92269897460938,174.27047582290578,170.7171270473916,174.08448573079536,103049300
2022-04-01,170.62904357910156,171.18701389593227,168.30909632537671,170.35495761395958,78751300
2022-04-04,174.67184448242188,174.720791608407,170.75631338866327,170.88357292891146,76468400
2022-04-05,171.36322021484375,174.53480585728352,170.7367358216346,173.75169663163055,73401800
2022-04-06,168.20138549804688,169.96337702443967,166.53728819844997,168.72019203962893,89058800
2022-04-07,168.50486755371094,169.69910564386342,166.26323274049562,167.54556668896316,77594700
2022-04-08,166.49813842773438,168.1524524173325,165.62693350816983,168.1524524173325,76575500
2022-04-11,162.24978637695312,165.46052001953282,162.0050657338506,165.1472853633742,72246700
2022-04-12,164.11947631835938,166.28279871101802,163.12101178667447,164.47187468621496,79265200
2022-04-13,166.8015899658203,167.42807423573976,163.24825626550125,163.8551587010773,70618900
2022-04-14,161.7995147705078,167.6532440657547,161.55479409572018,167.01696134936807,75329400
2022-04-18,161.5841522216797,163.0818413516457,160.11582837374732,160.45842830966066,69023900
2022-04-19,163.86497497558594,164.27611889634176,160.44868355818875,161.5352440651779,67723800
2022-04-20,163.6985626220703,165.3137281661249,162.59243524088046,165.1962520760154,67929800
2022-04-21,162.90567016601562,167.90776176039836,162.40644532626558,165.3430936610523,87227800
2022-04-22,158.37344360351562,164.32505289369502,158.08957416008516,162.94483948037262,84882400
2022-04-25,159.44041442871094,159.7242838315626,155.11375480994548,157.71757136622622,96046400
2022-04-26,153.48880004882812,158.91180327087787,153.41048764569481,158.82370741856425,95623200
2022-04-27,153.263671875,156.41566043489684,152.09879906936447,152.61760570667977,88063200
2022-04-28,160.18435668945312,161.04577820352466,155.57381282317428,155.88706244158715,130216800
2022-04-29,154.3208465576172,162.69029635210208,153.92929946524063,158.42236732431553,131747600
2022-05-02,154.6243438720703,154.88863149119723,150.03338084701502,153.40074029125887,123055300
2022-05-03,156.1122283935547,157.31626501989302,153.01897002538345,154.81031244687898,88966500
2022-05-04,162.5140838623047,162.9643614673084,155.89682831665468,156.29817374379095,108256500
2022-05-05,153.45945739746094,160.6150881198339,151.67788357069364,160.38994926297363,130525300
2022-05-06,154.1848602294922,156.30235682996496,151.1458596477854,152.93984857664353,116124600
2022-05-09,149.0675811767578,152.7633948486293,148.50880608897836,151.8810971374127,131577900
2022-05-10,151.46939086914062,153.6555174482576,149.92048190900607,152.45952464307157,115366700
2022-05-11,143.6170196533203,152.3908891933398,142.94059580220576,150.4792663261752,142689800
2022-05-12,139.75453186035156,143.3228989996902,136.06853101088905,139.96040581157675,182602000
2022-05-13,144.2150115966797,145.18553469561974,140.2937279042498,141.74459868206603,113990900
2022-05-16,142.67591857910156,144.61696502202452,141.3426813570236,142.68573136301794,86643800
2022-05-17,146.3031005859375,146.8226694807634,143.7934664467187,145.9305738468132,78336300
2022-05-18,138.0487823486328,144.46007380411618,137.14687404841018,143.96011558077154,109742900
2022-05-19,134.64707946777344,138.87226008655338,133.91183880440775,137.12729010884627,136095600
2022-05-20,134.88235473632812,137.93115346240322,130.00036063657,136.3528361484188,137426100
2022-05-23,140.29373168945312,140.44077384848245,134.94117272312687,135.07841705772444,117726300
2022-05-24,137.5978240966797,139.1761411372566,134.62745335548652,138.0389654521871,104132700
2022-05-25,137.75469970703125,138.99969650386015,135.61759232548434,135.7058176181396,92482700
2022-05-26,140.9505157470703,141.49949297179577,134.4411865880973,134.68626677474316,90601500
2022-05-27,146.69520568847656,146.73441193920726,142.4013957458045,142.5288422380691,90978500
2022-05-31,145.91094970703125,147.69514080945274,143.9503080341332,146.1364342695409,103718400
2022-06-01,145.78353881835938,148.75391017683245,144.773794451972,146.95010821381516,74286600
2022-06-02,148.2343292236328,148.2931460840145,143.96992734384497,144.9208398093746,72348100
2022-06-03,142.51904296875,145.05807025566116,141.61714962601158,144.00911981753086,88570300
2022-06-06,143.2640838623047,145.6462712304333,142.0484806619193,144.13656879270374,71598400
2022-06-07,145.78353881835938,146.06782531945106,141.26425852389363,141.50933876771822,67808200
2022-06-08,145.04832458496094,146.92072662137116,144.55816400776706,145.656118913957,53950200
2022-06-09,139.83299255371094,145.0384948829892,139.72515664096548,144.18562036487367,69473000
2022-06-10,134.431396484375,137.98995082700978,134.36276684809005,137.51940103001422,91437900
2022-06-13,129.28472900390625,132.53938671229503,128.85338540144875,130.25523715092532,122207100
2022-06-14,130.1473846435547,131.25515193955982,128.8925752102517,130.51011351307002,84784300
2022-06-15,132.7648468017578,134.63726323315953,129.5592083618082,131.64728162043858,91533000
2022-06-16,127.50049591064453,129.7846447227983,126.50056470188716,129.48074772761353,108123900
2022-06-17,128.97100830078125,130.4611001773296,127.25544681769559,127.51033981148552,134520300
2022-06-21,133.19615173339844,134.36273561096428,130.6963462340486,130.7943693164419,81000500
2022-06-22,132.6864776611328,135.04904033583404,131.27481276894582,132.13748523532692,73409200
2022-06-23,135.5489959716797,135.86269092971577,132.96094899420544,134.1275334387869,72433800
2022-06-24,138.87225341796875,139.117333627322,137.01944763359853,137.1468791706762,89116800
2022-06-27,138.87225341796875,140.66624234545563,138.19582964679236,139.89178050713437,70207900
2022-06-28,134.73533630371094,140.5976523771425,134.61770255675322,139.33304472180774,67083400
2022-06-29,136.4900665283203,137.90173093297278,133.98044756827542,134.75490940956817,66242400
2022-06-30,134.02947998046875,135.64700354645933,131.13753620204082,134.5490488814723,98964500
2022-07-01,136.19595336914062,136.3037892489926,132.99031531614665,133.36282702594735,71051600
2022-07-05,138.7742156982422,138.82323473193733,134.2353254229341,135.05880629688934,73353800
2022-07-06,140.1074676513672,141.28384979355582,138.30368070277723,138.5683715462856,74064300
2022-07-07,143.469970703125,143.66603189279604,140.4603783389641,140.47017616296918,66253700
2022-07-08,144.14639282226562,144.64636610420064,142.1465445700594,142.40142264422443,64547800
2022-07-11,142.0190887451172,143.7542609845207,140.95054251842944,142.80334848304327,63141600
2022-07-12,142.9895782470703,145.5286052761855,142.19552087150592,142.89154019342988,77588800
2022-07-13,142.62692260742188,143.5680224891842,139.32323031975335,140.17611985083454,71185600
2022-07-14,145.5482635498047,146.01881345268225,140.43098661066193,141.24465485515523,78140700
2022-07-15,147.2147979736328,147.89122183493336,145.28356446993823,146.83247339444262,76259900
2022-07-18,144.17581176757812,148.58725611818477,143.8130828380742,147.77358792071823,81420900
2022-07-19,148.02847290039062,148.25394254490203,144.01896354895925,145.0090823866063,82982400
2022-07-20,150.0283203125,150.69494637561027,147.41086501912858,148.14610577429508,64823400
2022-07-21,152.2928466796875,152.50851845862235,148.94994906470606,151.45956799212024,65086600
2022-07-22,151.05763244628906,153.2045374479934,150.3910214648786,152.3320525114364,66675400
2022-07-25,149.94009399414062,151.98896129458768,149.28328071900498,150.97923186102722,53623900
2022-07-26,148.61663818359375,150.0773065915356,147.83237855759032,149.2636385384265,55138700
2022-07-27,153.70448303222656,154.2338646113094,149.1656081545016,149.57734107239523,78620700
2022-07-28,154.2534942626953,154.53778073211737,151.37134852302864,153.8907653704556,81378700
2022-07-29,159.3119354248047,160.409904944982,156.36117506106663,158.0669387195233,101786900
2022-08-01,158.33163452148438,160.37070393464464,157.72384030664722,157.84147403635484,67829400
2022-08-02,156.86114501953125,159.21392420256825,156.48863324172908,156.94938527079637,59907000
2022-08-03,162.86068725585938,163.31162641377182,157.5865569548774,157.67478223031586,82507500
2022-08-04,162.54701232910156,163.89986001020398,161.19416464799912,162.74307352499065,55474100
2022-08-05,162.3212127685547,162.81205403488926,160.01425282506756,160.22041274781424,56697000
2022-08-08,161.8499755859375,164.73612429374802,161.19225016288922,163.32249921406247,60276900
2022-08-09,161.89907836914062,162.78260161908204,160.2596703687026,161.01557009848563,63135500
2022-08-10,166.1399688720703,166.23812814464867,163.8428202002786,164.60853143111325,70170500
2022-08-11,165.4036865234375,167.85789272456063,165.10917878344554,166.94492022851418,57149200
2022-08-12,168.9475860595703,169.01629605421468,166.29703098384923,166.70935086886797,68039400
2022-08-15,170.0176239013672,170.21395743937939,168.21133138479297,168.37821564106778,54091700
2022-08-16,169.86053466796875,170.52808660786044,168.51563433427114,169.61511402434292,56377100
2022-08-17,171.3527374267578,172.92342093468278,169.40900965777863,169.6053432238579,79542000
2022-08-18,170.96002197265625,171.6962839363271,169.94889007422466,170.56735491708034,62290100
2022-08-19,168.37823486328125,170.55757183637587,168.17207488829533,169.8605704706802,70346300
2022-08-22,164.50057983398438,166.74862666169574,164.07844847706937,166.58174239756778,69026800
2022-08-23,164.1667938232422,165.61969500518398,163.597416059393,164.0195474098714,54147100
2022-08-24,164.46128845214844,165.03066617037743,163.2047358944321,164.25514348994625,53841500
2022-08-25,166.91552734375,167.02351305225312,165.26630740947445,165.68842382861962,51218200
2022-08-26,160.62294006347656,167.9168512892463,160.56404149028532,167.44564772442519,78961000
2022-08-29,158.4239501953125,159.91609703205498,156.89252766433086,158.19815240165843,73314000
2022-08-30,155.99917602539062,159.58231130465205,154.8309714061125,159.16019500251252,77906200
2022-08-31,154.34014892578125,157.6386032608909,154.2616125155062,157.37354474862363,87991100
2022-09-01,155.0666046142578,155.51817026416148,151.836860169279,153.77077627080038,74229900
2022-09-02,152.95594787597656,157.42260624530542,152.1313381712874,156.8237793213389,76957800
2022-09-06,151.69940185546875,154.21250676362826,150.8747921160952,153.60386838160778,73714800
2022-09-07,153.1031951904297,153.8001813128386,150.79623553618094,151.9840778426693,87449600
2022-09-08,151.63067626953125,153.49586691377095,149.88326774543208,151.80737191866996,84923800
2022-09-09,154.48739624023438,154.92916542303703,151.91539245059826,152.62220516793604,68028800
2022-09-12,160.4364013671875,161.25119983056848,156.38206187837264,156.66674327917337,104956000
2022-09-13,151.0220489501953,157.59931943362142,150.56065692569356,156.97104316313002,122656600
2022-09-14,152.4651336669922,154.22235404144755,150.79627611743592,151.95465448242936,87965400
2022-09-15,149.5789794921875,152.3964188629796,148.60712326254628,151.81721471946022,90481100
2022-09-16,147.93955993652344,148.57766259301448,145.65223775657734,148.44022763272653,162278800
2022-09-19,151.65032958984375,151.72886599832884,146.36888718799335,146.5750321533895,81474200
2022-09-20,154.02598571777344,155.1843789131033,150.2759661753886,150.5900968013731,107689800
2022-09-21,150.90423583984375,155.83228620825895,150.78643873263653,154.45792171393398,101696800
2022-09-22,149.9422149658203,151.64052177438083,148.14573389948876,149.58880860884872,86652500
2022-09-23,147.67446899414062,148.69542702843185,145.83872778960915,148.4205571682651,96029900
2022-09-26,148.00830078125,150.95334879982894,146.89899456754617,146.91863241520423,93339400
2022-09-27,148.98013305664062,151.88591989139582,147.20329010150107,149.9421927062511,84442700
2022-09-28,147.09530639648438,147.8806554147203,142.18689375661808,144.93560783080054,146691400
2022-09-29,139.87013244628906,144.03247205665744,138.1031007730531,143.42383363893248,128138200
2022-09-30,135.66854858398438,140.4788028880648,135.47221503631138,138.69213315187477,124925300
2022-10-03,139.8406524658203,140.4493057292082,135.1678497151715,135.6783287485433,114311700
2022-10-04,143.423828125,143.54162523892447,141.61752082886468,142.3734205948832,87830100
2022-10-05,143.71832275390625,144.6803824609242,140.39041942925496,141.43101553965928,79471000
2022-10-06,142.76609802246094,144.83744897574383,142.55995305808347,143.13914221609966,68402200
2022-10-07,137.52394104003906,140.47881588020488,136.89566464180587,139.9290609248713,85925600
2022-10-10,137.84786987304688,139.29094450363405,136.03176603772727,137.84786987304688,74899000
2022-10-11,136.43423461914062,138.76083241469453,135.68816128454225,137.33738075448184,77033700
2022-10-12,135.80596923828125,137.78897231294513,135.62927355780315,136.58150689181417,70433700
2022-10-13,140.37081909179688,140.95981974279604,131.90870376504793,132.51735724415704,113224000
2022-10-14,135.84524536132812,141.87277603175662,135.65872326737428,141.66661609125816,88598000
2022-10-17,139.8014373779297,140.282452315822,137.7006369919499,138.48598615048115,85250900
2022-10-18,141.11688232421875,144.0128431743189,138.03439937209953,142.825015544548,99136600
2022-10-19,141.224853515625,142.2948839097448,138.9080820775627,139.09460416043055,61758300
2022-10-20,140.7634735107422,143.21768011702426,140.0370229627389,140.40025572638473,64522000
2022-10-21,144.57240295410156,145.1417806685085,140.03701908535325,140.25299045906925,86548600
2022-10-24,146.71246337890625,147.47817461798252,143.3256613631015,144.49386606815804,75981900
2022-10-25,149.54953002929688,149.69679141311283,146.62411995147127,147.34074408565283,74732300
2022-10-26,146.61428833007812,149.20592954793565,145.32827166402765,148.19479776463467,88194300
2022-10-27,142.14761352539062,146.31976369631963,141.48988811948774,145.35771914522275,109180200
2022-10-28,152.88726806640625,154.6150242142885,145.11234293200243,145.48537216958695,164762400
2022-10-31,150.53118896484375,151.4147121907347,149.1372016307876,150.35449330723716,97943200
2022-11-01,147.8904571533203,152.60253597457515,146.3983105936967,152.23931825640548,80379300
2022-11-02,142.3734130859375,149.38262560122348,142.34396380900958,146.22160672381153,93604600
2022-11-03,136.33607482910156,140.18426855678922,136.20845130657773,139.45781809061094,97918500
2022-11-04,136.0706024169922,140.28900066971147,132.13735779737468,139.71867839937045,140814800
2022-11-07,136.60154724121094,136.82770454508952,133.40578684396397,134.8217569283286,83374600
2022-11-08,137.17190551757812,139.069688836373,135.19545550623369,138.06672226567503,89908500
2022-11-09,132.6191864013672,136.23777968306217,132.34386044564616,136.18861111865357,74917800
2022-11-10,144.41888427734375,144.41888427734375,137.17188688278108,138.88285345399055,118854000
2022-11-11,147.20166015625,147.50648417895965,141.96061049585242,143.38642351170455,93979700
2022-11-14,145.80538940429688,147.7720118834529,144.96956884900007,146.48387656026793,73374100
2022-11-15,147.53599548339844,151.02675299903876,146.0806992107757,149.67962155098414,89868300
2022-11-16,146.30685424804688,147.36883205309908,144.83188757505272,146.64119143040293,64218300
2022-11-17,148.20465087890625,148.95196191687904,143.71091192910288,143.98623783804743,80389400
2022-11-18,148.76516723632812,150.15163983799465,147.46720405912788,149.76814901244225,74829600
2022-11-21,145.5398712158203,147.8604860232478,145.2547175972566,147.65399909356225,58724100
2022-11-22,147.67364501953125,147.9096450709946,144.47788413446048,145.65786938764137,51804100
2022-11-23,148.54879760742188,149.29610855403772,146.8476588015229,146.95582360996656,58301400
2022-11-25,145.63819885253906,146.3953525551104,144.66471552066162,145.8348580598712,35195900
2022-11-28,141.81314086914062,144.19275214587688,140.98716307142482,142.7177853624681,69246000
2022-11-29,138.8140106201172,142.39326202258005,138.00770341068628,141.8819361067611,83763800
2022-11-30,145.55955505371094,146.23804217919428,138.20439151332914,139.04019702693043,111380900
2022-12-01,145.83486938476562,146.64119170281938,144.16324348642758,145.73654727553216,71250400
2022-12-02,145.3431854248047,145.5300169012177,143.21923022579475,143.52406921601985,65447400
2022-12-05,144.1829071044922,148.4013049961633,143.33725898348703,145.3038811249747,68826400
2022-12-06,140.52499389648438,144.8417290558683,139.55151049910586,144.61557170242608,64727200
2022-12-07,138.5878448486328,140.97728320609625,137.6635301739463,139.8169835109002,69721100
2022-12-08,140.2693328857422,141.12482380942538,138.7452125702619,139.98417924727298,62128300
2022-12-09,139.7875213623047,143.14061609699272,138.5485396692002,139.9645101732408,76097000
2022-12-12,142.07862854003906,142.08845624970894,138.70586361029962,140.31849324023466,70462700
2022-12-13,143.042236328125,147.467135331872,141.83276813492486,147.00497801337218,93886200
2022-12-14,140.82000732421875,144.2124280542218,138.80421630941913,142.9242927483946,82291200
2022-12-15,134.22195434570312,139.43350575702271,133.7597969655739,138.75501875197617,98931900
2022-12-16,132.26519775390625,135.35279464023196,131.49821613912175,134.40882419317708,160156900
2022-12-19,130.160888671875,132.94366095306307,129.12842399506934,132.85516655290323,79592600
2022-12-20,130.092041015625,131.02618341248566,127.72225803734129,129.19722445474264,77432800
2022-12-21,133.18948364257812,134.52678732015247,130.5345467103143,130.76070405901197,85928000
2022-12-22,130.02322387695312,132.31434056379908,128.12544063659777,132.10785363301125,77852100
2022-12-23,129.65940856933594,130.21006041152802,127.47645662054781,128.7350936895975,63814900
2022-12-27,127.85992431640625,129.21689825725943,126.57178934548489,129.18740012847,69007800
2022-12-28,123.93653106689453,128.84325132058044,123.76936998157427,127.50594763388183,85438400
2022-12-29,127.44695281982422,128.30242867918332,125.5983306446105,125.8539861302219,75703700
2022-12-30,127.7615737915039,127.78124421000797,125.30330412522042,126.26695207612292,77034200
2023-01-03,122.98271942138672,128.7154174535332,122.09773792777466,128.10576937065363,112117500
2023-01-04,124.2511978149414,126.51281646624362,122.99256074022561,124.77235152537197,89113600
2023-01-05,122.93354797363281,125.63765344479737,122.67789249421179,125.0083349534918,80962700
2023-01-06,127.45675659179688,128.11557310740474,122.80570014344461,123.90701107409377,87754700
2023-01-09,127.9779281616211,131.18353181246084,127.72227268810083,128.2925949020793,70790800
2023-01-10,128.5482635498047,129.06941726347972,125.98182082594903,128.08610610497774,63896200
2023-01-11,131.26222229003906,131.2818777117784,128.2827904454057,129.05959971999454,69458900
2023-01-12,131.18356323242188,132.0193688291939,129.24643878440378,131.64572074057682,71379600
2023-01-13,132.51101684570312,132.66835024455597,129.46276101465787,129.82658137088367,57809700
2023-01-17,133.67129516601562,134.99875596810472,131.8915047175872,132.5798193932039,63646600
2023-01-18,132.95347595214844,136.29672707490226,132.776472184589,134.5366071318126,69672800
2023-01-19,133.01251220703125,133.9761529962307,131.5375453850544,131.84236946093412,58280400
2023-01-20,135.56907653808594,135.71658218378784,131.97999755468973,133.02230476612493,80223600
2023-01-23,138.75502014160156,140.92814412125819,135.59858513124948,135.81491475833332,81760300
2023-01-24,140.1513214111328,140.77081216801105,137.95854199183503,137.9683697007518,66435100
2023-01-25,139.49249267578125,140.05297211797858,136.49339126221906,138.53867984910516,65799300
2023-01-26,141.5574951171875,141.842648779811,139.53186132489677,140.78067082207204,54105100
2023-01-27,143.4945831298828,144.77289057415175,140.69215546789684,140.77082215722044,70555800
2023-01-30,140.61349487304688,143.12094131391822,140.46600420175812,142.54079133466578,64015300
2023-01-31,141.8819580078125,141.93112656571586,139.90550801485074,140.31849689379183,65874500
2023-02-01,143.0029296875,144.16324461699494,138.961535368266,141.56730384751015,77663600
2023-02-02,148.30299377441406,148.65697138188685,145.6972102432423,146.41502317640206,118339000
2023-02-03,151.9215545654297,154.75349514117664,145.36287177724367,145.5595309829737,154357300
2023-02-06,149.1977996826172,150.5449461888697,148.2636570715711,150.02379246889225,69858300
2023-02-07,152.06906127929688,152.63938353904294,148.12598902287087,148.12598902287087,83322600
2023-02-08,149.3846435546875,152.00025508514892,148.6471601159277,151.31194020980092,64120100
2023-02-09,148.35215759277344,151.75442098443708,147.90967054867934,151.21359681759392,56007100
2023-02-10,148.7165069580078,149.0414968354293,146.95369947058745,147.1900598433605,57450700
2023-02-13,151.51339721679688,151.91715888947925,148.62788900472555,148.65743217523777,62199000
2023-02-14,150.87326049804688,151.43461079325414,148.56880303013764,149.8096612758476,61707600
2023-02-15,152.9709014892578,153.1383177826238,150.55811427879883,150.78461690781828,65573800
2023-02-16,151.37550354003906,153.95570692832584,151.02097051495025,151.17852906062296,68167900
2023-02-17,150.233154296875,150.6763169294936,148.55897600306773,150.03619479649413,59144100
2023-02-21,146.22494506835938,149.00212332766463,146.15601601247863,147.91882364629484,58867200
2023-02-22,146.64842224121094,147.67262055430007,144.9250004924314,146.60902132895072,51011300
2023-02-23,147.13095092773438,148.0566768897737,145.0037677901394,147.810473815914,48394200
2023-02-24,144.48182678222656,144.95453250364176,143.50685714395402,144.87574571223192,55469600
2023-02-27,145.67344665527344,146.90446214048941,145.21058363066865,145.46664446890208,44998500
2023-02-28,145.17117309570312,146.81580770143296,144.59998020431112,144.81664009508194,50547000
2023-03-01,143.1030731201172,144.99391093566584,142.80762642427203,144.59999202590106,55479000
2023-03-02,143.69398498535156,144.481837933212,141.71450238763347,142.1872231725768,52238100
